imdb_id,title,original_title,year,runtime_minutes,genres,average_rating,num_votes,imdb_url
tt5635086,God's Own Country,God's Own Country,2017,104.0,Drama,7.6,40931,https://www.imdb.com/title/tt5635086
tt0080979,Kagemusha: The Shadow Warrior,Kagemusha,1980,162.0,Drama,7.9,40912,https://www.imdb.com/title/tt0080979
tt2752200,Young & Beautiful,Jeune et jolie,2013,95.0,Drama,6.7,40797,https://www.imdb.com/title/tt2752200
tt0096332,The Unbearable Lightness of Being,The Unbearable Lightness of Being,1988,171.0,Drama,7.2,40687,https://www.imdb.com/title/tt0096332
tt10962368,Things Heard & Seen,Things Heard & Seen,2021,121.0,Drama,5.3,40668,https://www.imdb.com/title/tt10962368
tt0470705,Bug,Bug,2006,102.0,Drama,6.1,40601,https://www.imdb.com/title/tt0470705
tt0254455,Sex and Lucía,Lucía y el sexo,2001,128.0,Drama,7.0,40567,https://www.imdb.com/title/tt0254455
tt29808429,Color of Victory,Zaferin Rengi,2024,157.0,Drama,6.1,40505,https://www.imdb.com/title/tt29808429
tt5155780,The Discovery,The Discovery,2017,102.0,Drama,6.2,40472,https://www.imdb.com/title/tt5155780
tt6038600,Smolensk,Smolensk,2016,120.0,Drama,1.2,40450,https://www.imdb.com/title/tt6038600
tt0120879,Velvet Goldmine,Velvet Goldmine,1998,123.0,Drama,6.9,40404,https://www.imdb.com/title/tt0120879
tt0108211,Stalingrad,Stalingrad,1993,134.0,Drama,7.5,40403,https://www.imdb.com/title/tt0108211
tt0166485,Anna and the King,Anna and the King,1999,148.0,Drama,6.7,40380,https://www.imdb.com/title/tt0166485
tt1535616,The Divide,The Divide,2011,112.0,Drama,5.7,40368,https://www.imdb.com/title/tt1535616
tt1413495,Paranoia,Paranoia,2013,106.0,Drama,5.6,40317,https://www.imdb.com/title/tt1413495
tt0126916,For Love of the Game,For Love of the Game,1999,137.0,Drama,6.6,40249,https://www.imdb.com/title/tt0126916
tt12618926,Parallel Mothers,Madres paralelas,2021,123.0,Drama,7.1,40193,https://www.imdb.com/title/tt12618926
tt3442006,Cake,Cake,2014,102.0,Drama,6.4,40141,https://www.imdb.com/title/tt3442006
tt0323944,Shattered Glass,Shattered Glass,2003,94.0,Drama,7.1,40133,https://www.imdb.com/title/tt0323944
tt1078188,Boy A,Boy A,2007,106.0,Drama,7.5,40064,https://www.imdb.com/title/tt1078188
tt6108178,Disobedience,Disobedience,2017,114.0,Drama,6.6,40039,https://www.imdb.com/title/tt6108178
tt0379889,The Merchant of Venice,The Merchant of Venice,2004,131.0,Drama,7.0,40004,https://www.imdb.com/title/tt0379889
tt5516328,Ghost Stories,Ghost Stories,2017,98.0,Drama,6.4,40002,https://www.imdb.com/title/tt5516328
tt2213054,Kai Po Che,Kai po che!,2013,120.0,Drama,7.8,39969,https://www.imdb.com/title/tt2213054
tt4799066,Midnight Sun,Midnight Sun,2018,91.0,Drama,6.6,39783,https://www.imdb.com/title/tt4799066
tt6304046,Thelma,Thelma,2017,116.0,Drama,6.9,39690,https://www.imdb.com/title/tt6304046
tt8361028,Cam,Cam,2018,94.0,Drama,5.9,39592,https://www.imdb.com/title/tt8361028
tt9051908,Living,Living,2022,102.0,Drama,7.2,39530,https://www.imdb.com/title/tt9051908
tt1594562,The Innkeepers,The Innkeepers,2011,101.0,Drama,5.5,39476,https://www.imdb.com/title/tt1594562
tt0265662,The Rookie,The Rookie,2002,128.0,Drama,6.9,39287,https://www.imdb.com/title/tt0265662
tt0457655,After the Wedding,Efter brylluppet,2006,120.0,Drama,7.6,39208,https://www.imdb.com/title/tt0457655
tt14537248,Nefarious,Nefarious,2023,97.0,Drama,6.4,39152,https://www.imdb.com/title/tt14537248
tt0114887,A Walk in the Clouds,A Walk in the Clouds,1995,102.0,Drama,6.7,39073,https://www.imdb.com/title/tt0114887
tt0113670,A Little Princess,A Little Princess,1995,97.0,Drama,7.6,39059,https://www.imdb.com/title/tt0113670
tt8108268,The Tashkent Files,The Tashkent Files,2019,134.0,Drama,8.0,39037,https://www.imdb.com/title/tt8108268
tt7550014,No Exit,No Exit,2022,95.0,Drama,6.2,38891,https://www.imdb.com/title/tt7550014
tt2103267,Adore,Adoration,2013,112.0,Drama,6.2,38751,https://www.imdb.com/title/tt2103267
tt0457297,The Butterfly Effect 2,The Butterfly Effect 2,2006,92.0,Drama,4.5,38701,https://www.imdb.com/title/tt0457297
tt0104454,Howards End,Howards End,1992,142.0,Drama,7.3,38640,https://www.imdb.com/title/tt0104454
tt11703710,Downton Abbey: A New Era,Downton Abbey: A New Era,2022,124.0,Drama,7.4,38541,https://www.imdb.com/title/tt11703710
tt0092593,Au Revoir Les Enfants,Au revoir les enfants,1987,104.0,Drama,8.0,38494,https://www.imdb.com/title/tt0092593
tt2398231,The Homesman,The Homesman,2014,122.0,Drama,6.6,38489,https://www.imdb.com/title/tt2398231
tt0790712,The Messenger,The Messenger,2009,113.0,Drama,7.1,38478,https://www.imdb.com/title/tt0790712
tt0435679,Keith,Keith,2008,95.0,Drama,7.3,38370,https://www.imdb.com/title/tt0435679
tt6218358,Calibre,Calibre,2018,101.0,Drama,6.8,38361,https://www.imdb.com/title/tt6218358
tt0120255,The Sweet Hereafter,The Sweet Hereafter,1997,112.0,Drama,7.4,38204,https://www.imdb.com/title/tt0120255
tt2203308,Aashiqui 2,Aashiqui 2,2013,132.0,Drama,7.1,38165,https://www.imdb.com/title/tt2203308
tt0118845,Happy Together,Chun gwong ja sit,1997,96.0,Drama,7.7,38163,https://www.imdb.com/title/tt0118845
tt8652728,Waves,Waves,2019,135.0,Drama,7.5,38055,https://www.imdb.com/title/tt8652728
tt2359810,Raanjhanaa,Raanjhanaa,2013,140.0,Drama,7.6,38045,https://www.imdb.com/title/tt2359810
tt0101640,Raise the Red Lantern,Da hong denglong gaogao gua,1991,125.0,Drama,8.1,37908,https://www.imdb.com/title/tt0101640
tt0816556,Lake Mungo,Lake Mungo,2008,87.0,Drama,6.2,37775,https://www.imdb.com/title/tt0816556
tt21097228,A Different Man,A Different Man,2024,112.0,Drama,6.9,37759,https://www.imdb.com/title/tt21097228
tt0082846,On Golden Pond,On Golden Pond,1981,109.0,Drama,7.6,37667,https://www.imdb.com/title/tt0082846
tt6304162,Loveless,Nelyubov,2017,127.0,Drama,7.6,37566,https://www.imdb.com/title/tt6304162
tt0094006,Some Kind of Wonderful,Some Kind of Wonderful,1987,95.0,Drama,7.0,37535,https://www.imdb.com/title/tt0094006
tt1068646,The Class,Entre les murs,2008,128.0,Drama,7.5,37493,https://www.imdb.com/title/tt1068646
tt0375611,Black,Black,2005,122.0,Drama,8.1,37490,https://www.imdb.com/title/tt0375611
tt2626350,Step Up All In,Step Up All In,2014,112.0,Drama,5.9,37486,https://www.imdb.com/title/tt2626350
tt0308379,Dark Water,Honogurai mizu no soko kara,2002,101.0,Drama,6.7,37436,https://www.imdb.com/title/tt0308379
tt1381404,The Company You Keep,The Company You Keep,2012,125.0,Drama,6.4,37432,https://www.imdb.com/title/tt1381404
tt0108162,Sliver,Sliver,1993,107.0,Drama,5.1,37403,https://www.imdb.com/title/tt0108162
tt0238112,Captain Corelli's Mandolin,Captain Corelli's Mandolin,2001,131.0,Drama,5.9,37389,https://www.imdb.com/title/tt0238112
tt27196021,Small Things Like These,Small Things Like These,2024,98.0,Drama,6.7,37382,https://www.imdb.com/title/tt27196021
tt0213890,Mohabbatein,Mohabbatein,2000,216.0,Drama,7.1,37266,https://www.imdb.com/title/tt0213890
tt0318374,The Cooler,The Cooler,2003,101.0,Drama,6.9,37230,https://www.imdb.com/title/tt0318374
tt14403504,Last Breath,Last Breath,2025,93.0,Drama,6.6,37136,https://www.imdb.com/title/tt14403504
tt0106332,Farewell My Concubine,Ba wang bie ji,1993,171.0,Drama,8.1,36966,https://www.imdb.com/title/tt0106332
tt0361127,The Woodsman,The Woodsman,2004,87.0,Drama,7.1,36864,https://www.imdb.com/title/tt0361127
tt3544082,45 Years,45 Years,2015,95.0,Drama,7.1,36644,https://www.imdb.com/title/tt3544082
tt15145764,Freddy,Freddy,2022,124.0,Drama,7.3,36625,https://www.imdb.com/title/tt15145764
tt2056771,A Bigger Splash,A Bigger Splash,2015,125.0,Drama,6.4,36599,https://www.imdb.com/title/tt2056771
tt1924245,Cry Macho,Cry Macho,2021,104.0,Drama,5.7,36523,https://www.imdb.com/title/tt1924245
tt6436726,7500,7500,2019,93.0,Drama,6.3,36472,https://www.imdb.com/title/tt6436726
tt1588398,Sleeping Beauty,Sleeping Beauty,2011,101.0,Drama,5.3,36456,https://www.imdb.com/title/tt1588398
tt28082769,September 5,September 5,2024,95.0,Drama,7.1,36414,https://www.imdb.com/title/tt28082769
tt0104029,Cronos,Cronos,1992,94.0,Drama,6.7,36413,https://www.imdb.com/title/tt0104029
tt0081534,Somewhere in Time,Somewhere in Time,1980,103.0,Drama,7.2,36297,https://www.imdb.com/title/tt0081534
tt0102768,Regarding Henry,Regarding Henry,1991,108.0,Drama,6.7,36191,https://www.imdb.com/title/tt0102768
tt2084989,Upstream Color,Upstream Color,2013,96.0,Drama,6.5,36133,https://www.imdb.com/title/tt2084989
tt0350261,An Unfinished Life,An Unfinished Life,2005,108.0,Drama,7.0,36113,https://www.imdb.com/title/tt0350261
tt1198138,Obsessed,Obsessed,2009,108.0,Drama,5.1,36038,https://www.imdb.com/title/tt1198138
tt1964624,In the House,Dans la maison,2012,105.0,Drama,7.3,35959,https://www.imdb.com/title/tt1964624
tt0899106,Love Happens,Love Happens,2009,109.0,Drama,5.7,35942,https://www.imdb.com/title/tt0899106
tt0410764,Tideland,Tideland,2005,120.0,Drama,6.3,35938,https://www.imdb.com/title/tt0410764
tt0364343,The Final Cut,The Final Cut,2004,95.0,Drama,6.1,35936,https://www.imdb.com/title/tt0364343
tt0283139,White Oleander,White Oleander,2002,109.0,Drama,7.1,35917,https://www.imdb.com/title/tt0283139
tt10612922,One Night in Miami...,One Night in Miami...,2020,114.0,Drama,7.1,35899,https://www.imdb.com/title/tt10612922
tt0120577,54,54,1998,93.0,Drama,5.9,35831,https://www.imdb.com/title/tt0120577
tt0116905,Lone Star,Lone Star,1996,135.0,Drama,7.4,35737,https://www.imdb.com/title/tt0116905
tt7711170,Alone,Alone,2020,98.0,Drama,6.2,35726,https://www.imdb.com/title/tt7711170
tt0120802,The Red Violin,Le violon rouge,1998,130.0,Drama,7.6,35721,https://www.imdb.com/title/tt0120802
tt0083284,Victory,Victory,1981,116.0,Drama,6.7,35685,https://www.imdb.com/title/tt0083284
tt1937264,Now Is Good,Now Is Good,2012,103.0,Drama,7.0,35672,https://www.imdb.com/title/tt1937264
tt0128278,Instinct,Instinct,1999,126.0,Drama,6.6,35490,https://www.imdb.com/title/tt0128278
tt0118819,Live Flesh,Carne trémula,1997,103.0,Drama,7.3,35478,https://www.imdb.com/title/tt0118819
tt0880502,The Edge of Heaven,Auf der anderen Seite,2007,116.0,Drama,7.7,35439,https://www.imdb.com/title/tt0880502
tt4326444,Julieta,Julieta,2016,99.0,Drama,7.1,35418,https://www.imdb.com/title/tt4326444
tt4635372,Masaan,Masaan,2015,109.0,Drama,8.1,35410,https://www.imdb.com/title/tt4635372
tt1204340,Tyrannosaur,Tyrannosaur,2011,92.0,Drama,7.5,35383,https://www.imdb.com/title/tt1204340
tt0473360,Goal II: Living the Dream,Goal II: Living the Dream,2007,115.0,Drama,5.8,35347,https://www.imdb.com/title/tt0473360
tt0810988,The Nines,The Nines,2007,100.0,Drama,6.2,35346,https://www.imdb.com/title/tt0810988
tt0408664,Nobody Knows,Dare mo shiranai,2004,141.0,Drama,8.0,35319,https://www.imdb.com/title/tt0408664
tt0096794,Always,Always,1989,122.0,Drama,6.4,35305,https://www.imdb.com/title/tt0096794
tt28459771,Oficina do Diabo,Oficina do Diabo,2025,124.0,Drama,7.9,35197,https://www.imdb.com/title/tt28459771
tt4986098,The Titan,The Titan,2018,97.0,Drama,4.8,35180,https://www.imdb.com/title/tt4986098
tt1951181,The Immigrant,The Immigrant,2013,120.0,Drama,6.6,35148,https://www.imdb.com/title/tt1951181
tt4995776,The Red Sea Diving Resort,The Red Sea Diving Resort,2019,129.0,Drama,6.6,35035,https://www.imdb.com/title/tt4995776
tt0091670,The Sacrifice,Offret,1986,149.0,Drama,7.8,34992,https://www.imdb.com/title/tt0091670
tt1714209,In the Land of Blood and Honey,In the Land of Blood and Honey,2011,127.0,Drama,4.7,34954,https://www.imdb.com/title/tt1714209
tt1372686,Coriolanus,Coriolanus,2011,123.0,Drama,6.1,34924,https://www.imdb.com/title/tt1372686
tt0114168,Powder,Powder,1995,111.0,Drama,6.6,34914,https://www.imdb.com/title/tt0114168
tt0120824,The Shipping News,The Shipping News,2001,111.0,Drama,6.7,34831,https://www.imdb.com/title/tt0120824
tt18382850,If I Had Legs I'd Kick You,If I Had Legs I'd Kick You,2025,113.0,Drama,6.6,34764,https://www.imdb.com/title/tt18382850
tt1714210,Weekend,Weekend,2011,97.0,Drama,7.6,34566,https://www.imdb.com/title/tt1714210
tt1598642,Z for Zachariah,Z for Zachariah,2015,98.0,Drama,6.0,34553,https://www.imdb.com/title/tt1598642
tt0300532,Blue Crush,Blue Crush,2002,104.0,Drama,5.7,34515,https://www.imdb.com/title/tt0300532
tt3289728,Equals,Equals,2015,101.0,Drama,6.0,34425,https://www.imdb.com/title/tt3289728
tt0424205,Joyeux Noel,Joyeux Noël,2005,116.0,Drama,7.6,34286,https://www.imdb.com/title/tt0424205
tt0244316,Yi Yi,Yi yi,2000,173.0,Drama,8.1,33993,https://www.imdb.com/title/tt0244316
tt4547194,I Kill Giants,I Kill Giants,2017,106.0,Drama,6.1,33959,https://www.imdb.com/title/tt4547194
tt1736633,"Oslo, August 31st","Oslo, 31. august",2011,95.0,Drama,7.6,33949,https://www.imdb.com/title/tt1736633
tt3395184,Spring,Spring,2014,109.0,Drama,6.7,33891,https://www.imdb.com/title/tt3395184
tt0357507,Boogeyman,Boogeyman,2005,89.0,Drama,4.2,33838,https://www.imdb.com/title/tt0357507
tt0308383,The Human Stain,The Human Stain,2003,106.0,Drama,6.2,33752,https://www.imdb.com/title/tt0308383
tt5929754,Wildlife,Wildlife,2018,105.0,Drama,6.8,33564,https://www.imdb.com/title/tt5929754
tt2479800,Palo Alto,Palo Alto,2013,100.0,Drama,6.1,33532,https://www.imdb.com/title/tt2479800
tt0164538,Dil Se..,Dil Se..,1998,163.0,Drama,7.5,33431,https://www.imdb.com/title/tt0164538
tt0203230,You Can Count on Me,You Can Count on Me,2000,111.0,Drama,7.5,33396,https://www.imdb.com/title/tt0203230
tt0107007,Gettysburg,Gettysburg,1993,254.0,Drama,7.6,33391,https://www.imdb.com/title/tt0107007
tt3278330,Tale of Tales,Il racconto dei racconti - Tale of Tales,2015,134.0,Drama,6.4,33330,https://www.imdb.com/title/tt3278330
tt9196192,Cuties,Mignonnes,2020,96.0,Drama,3.6,33286,https://www.imdb.com/title/tt9196192
tt11777738,A Hero,Ghahreman,2021,127.0,Drama,7.5,33080,https://www.imdb.com/title/tt11777738
tt0408777,The Edukators,Die fetten Jahre sind vorbei,2004,127.0,Drama,7.4,33067,https://www.imdb.com/title/tt0408777
tt0086022,Nostalgia,Nostalghia,1983,125.0,Drama,7.9,33064,https://www.imdb.com/title/tt0086022
tt0113419,The Indian in the Cupboard,The Indian in the Cupboard,1995,96.0,Drama,6.0,33061,https://www.imdb.com/title/tt0113419
tt9072352,Relic,Relic,2020,89.0,Drama,6.0,33032,https://www.imdb.com/title/tt9072352
tt0107501,The Man Without a Face,The Man Without a Face,1993,115.0,Drama,6.7,32924,https://www.imdb.com/title/tt0107501
tt0113870,Murder in the First,Murder in the First,1995,122.0,Drama,7.3,32920,https://www.imdb.com/title/tt0113870
tt0119313,Hope Floats,Hope Floats,1998,114.0,Drama,6.1,32833,https://www.imdb.com/title/tt0119313
tt5825380,Wonder Wheel,Wonder Wheel,2017,101.0,Drama,6.2,32765,https://www.imdb.com/title/tt5825380
tt0236784,The Tailor of Panama,The Tailor of Panama,2001,109.0,Drama,6.1,32724,https://www.imdb.com/title/tt0236784
tt1424797,I Killed My Mother,J'ai tué ma mère,2009,96.0,Drama,7.4,32651,https://www.imdb.com/title/tt1424797
tt0100998,Dreams,Yume,1990,119.0,Drama,7.7,32592,https://www.imdb.com/title/tt0100998
tt4273292,Under the Shadow,Under the Shadow,2016,84.0,Drama,6.8,32554,https://www.imdb.com/title/tt4273292
tt2452254,Clouds of Sils Maria,Clouds of Sils Maria,2014,124.0,Drama,6.7,32540,https://www.imdb.com/title/tt2452254
tt0110638,Nell,Nell,1994,112.0,Drama,6.5,32482,https://www.imdb.com/title/tt0110638
tt0117737,Stealing Beauty,Stealing Beauty,1996,118.0,Drama,6.5,32380,https://www.imdb.com/title/tt0117737
tt0378793,Speak,Speak,2004,89.0,Drama,7.2,32310,https://www.imdb.com/title/tt0378793
tt8372298,Swallow,Swallow,2019,94.0,Drama,6.5,32284,https://www.imdb.com/title/tt8372298
tt3300980,The 12th Man,Den 12. mann,2017,135.0,Drama,7.3,32201,https://www.imdb.com/title/tt3300980
tt6108090,Secret Superstar,Secret Superstar,2017,150.0,Drama,7.7,32178,https://www.imdb.com/title/tt6108090
tt0116999,Marvin's Room,Marvin's Room,1996,98.0,Drama,6.7,32175,https://www.imdb.com/title/tt0116999
tt0209077,Ken Park,Ken Park,2002,93.0,Drama,5.8,32077,https://www.imdb.com/title/tt0209077
tt1247690,Serena,Serena,2014,109.0,Drama,5.5,32021,https://www.imdb.com/title/tt1247690
tt2094018,Hours,Hours,2013,97.0,Drama,6.3,31910,https://www.imdb.com/title/tt2094018
tt24458622,The Six Triple Eight,The Six Triple Eight,2024,127.0,Drama,6.7,31909,https://www.imdb.com/title/tt24458622
tt0085701,The Hunger,The Hunger,1983,97.0,Drama,6.6,31898,https://www.imdb.com/title/tt0085701
tt2101383,Knight of Cups,Knight of Cups,2015,118.0,Drama,5.6,31824,https://www.imdb.com/title/tt2101383
tt10065694,Antebellum,Antebellum,2020,105.0,Drama,5.8,31819,https://www.imdb.com/title/tt10065694
tt11460992,Runway 34,Runway 34,2022,145.0,Drama,7.0,31596,https://www.imdb.com/title/tt11460992
tt0438315,Peaceful Warrior,Peaceful Warrior,2006,120.0,Drama,7.2,31524,https://www.imdb.com/title/tt0438315
tt5607714,On Body and Soul,Teströl és lélekröl,2017,116.0,Drama,7.5,31500,https://www.imdb.com/title/tt5607714
tt3149038,A Brilliant Young Mind,X+Y,2014,111.0,Drama,7.1,31263,https://www.imdb.com/title/tt3149038
tt2238050,White Bird in a Blizzard,White Bird in a Blizzard,2014,91.0,Drama,6.4,31167,https://www.imdb.com/title/tt2238050
tt0258068,The Quiet American,The Quiet American,2002,101.0,Drama,7.0,31114,https://www.imdb.com/title/tt0258068
tt32550101,Straw,Straw,2025,105.0,Drama,6.5,31021,https://www.imdb.com/title/tt32550101
tt9419056,The Unholy,The Unholy,2021,99.0,Drama,5.1,30995,https://www.imdb.com/title/tt9419056
tt2331143,"Like Father, Like Son",Soshite chichi ni naru,2013,121.0,Drama,7.8,30942,https://www.imdb.com/title/tt2331143
tt1595656,To the Wonder,To the Wonder,2012,112.0,Drama,5.8,30910,https://www.imdb.com/title/tt1595656
tt0338096,Dirty Dancing: Havana Nights,Dirty Dancing: Havana Nights,2004,86.0,Drama,5.9,30901,https://www.imdb.com/title/tt0338096
tt30321146,In a Violent Nature,In a Violent Nature,2024,94.0,Drama,5.5,30855,https://www.imdb.com/title/tt30321146
tt1959332,American Mary,American Mary,2012,103.0,Drama,6.2,30838,https://www.imdb.com/title/tt1959332
tt2582502,Fathers & Daughters,Fathers & Daughters,2015,116.0,Drama,7.0,30721,https://www.imdb.com/title/tt2582502
tt6628102,The Wild Pear Tree,Ahlat Agaci,2018,188.0,Drama,8.0,30649,https://www.imdb.com/title/tt6628102
tt0469623,Things We Lost in the Fire,Things We Lost in the Fire,2007,118.0,Drama,7.1,30647,https://www.imdb.com/title/tt0469623
tt15392282,Merry Christmas,Merry Christmas,2024,144.0,Drama,6.9,30550,https://www.imdb.com/title/tt15392282
tt0900387,Suite Française,Suite Française,2014,107.0,Drama,7.0,30549,https://www.imdb.com/title/tt0900387
tt2339741,The Woman in Black 2: Angel of Death,The Woman in Black 2: Angel of Death,2014,98.0,Drama,4.8,30479,https://www.imdb.com/title/tt2339741
tt0174480,Autumn in New York,Autumn in New York,2000,103.0,Drama,5.6,30448,https://www.imdb.com/title/tt0174480
tt0108473,The Vanishing,The Vanishing,1993,109.0,Drama,6.3,30297,https://www.imdb.com/title/tt0108473
tt26612950,The Teachers' Lounge,Das Lehrerzimmer,2023,98.0,Drama,7.4,30265,https://www.imdb.com/title/tt26612950
tt2343793,Third Person,Third Person,2013,137.0,Drama,6.3,30262,https://www.imdb.com/title/tt2343793
tt24068064,Reality,Reality,2023,83.0,Drama,6.7,30170,https://www.imdb.com/title/tt24068064
tt7294534,Arjun Reddy,Arjun Reddy,2017,182.0,Drama,7.9,30140,https://www.imdb.com/title/tt7294534
tt11905962,Sputnik,Sputnik,2020,113.0,Drama,6.4,30051,https://www.imdb.com/title/tt11905962
tt0318411,The Magdalene Sisters,The Magdalene Sisters,2002,114.0,Drama,7.7,30013,https://www.imdb.com/title/tt0318411
tt4291600,Lady Macbeth,Lady Macbeth,2016,89.0,Drama,6.8,29869,https://www.imdb.com/title/tt4291600
tt4028464,The Innocents,De uskyldige,2021,117.0,Drama,7.0,29829,https://www.imdb.com/title/tt4028464
tt0384286,Cry Wolf,Cry Wolf,2005,90.0,Drama,5.8,29803,https://www.imdb.com/title/tt0384286
tt3704050,Remember,Remember,2015,94.0,Drama,7.5,29775,https://www.imdb.com/title/tt3704050
tt0416212,The Secret Life of Bees,The Secret Life of Bees,2008,114.0,Drama,7.2,29761,https://www.imdb.com/title/tt0416212
tt7772582,Never Rarely Sometimes Always,Never Rarely Sometimes Always,2020,101.0,Drama,7.3,29737,https://www.imdb.com/title/tt7772582
tt6882604,Archive,Archive,2020,109.0,Drama,6.4,29696,https://www.imdb.com/title/tt6882604
tt1702014,The Way He Looks,Hoje Eu Quero Voltar Sozinho,2014,96.0,Drama,7.9,29536,https://www.imdb.com/title/tt1702014
tt9000224,The Assistant,The Assistant,2019,87.0,Drama,6.3,29526,https://www.imdb.com/title/tt9000224
tt1827512,The Kid with a Bike,Le gamin au vélo,2011,87.0,Drama,7.4,29509,https://www.imdb.com/title/tt1827512
tt0365957,You Got Served,You Got Served,2004,95.0,Drama,3.9,29433,https://www.imdb.com/title/tt0365957
tt0089869,The Quiet Earth,The Quiet Earth,1985,91.0,Drama,6.7,29398,https://www.imdb.com/title/tt0089869
tt28479262,Sing Sing,Sing Sing,2023,107.0,Drama,7.6,29395,https://www.imdb.com/title/tt28479262
tt0105327,School Ties,School Ties,1992,106.0,Drama,6.9,29392,https://www.imdb.com/title/tt0105327
tt1932767,What Maisie Knew,What Maisie Knew,2012,99.0,Drama,7.4,29382,https://www.imdb.com/title/tt1932767
tt0091288,Jean de Florette,Jean de Florette,1986,120.0,Drama,8.1,29301,https://www.imdb.com/title/tt0091288
tt3335606,Berlin Syndrome,Berlin Syndrome,2017,116.0,Drama,6.3,29221,https://www.imdb.com/title/tt3335606
tt13229894,God's Crooked Lines,Los renglones torcidos de Dios,2022,154.0,Drama,7.1,29182,https://www.imdb.com/title/tt13229894
tt14153080,A Good Person,A Good Person,2023,128.0,Drama,7.1,29014,https://www.imdb.com/title/tt14153080
tt0109579,Death and the Maiden,Death and the Maiden,1994,103.0,Drama,7.2,29001,https://www.imdb.com/title/tt0109579
tt10309902,Chehre,Chehre,2021,139.0,Drama,6.2,28951,https://www.imdb.com/title/tt10309902
tt4559006,Ae Dil Hai Mushkil,Ae Dil Hai Mushkil,2016,158.0,Drama,5.9,28941,https://www.imdb.com/title/tt4559006
tt1020773,Certified Copy,Copie conforme,2010,106.0,Drama,7.2,28922,https://www.imdb.com/title/tt1020773
tt11514780,Choose or Die,Choose or Die,2022,84.0,Drama,4.8,28907,https://www.imdb.com/title/tt11514780
tt15109082,The Quiet Girl,An Cailín Ciúin,2022,95.0,Drama,7.7,28678,https://www.imdb.com/title/tt15109082
tt3177316,Honeymoon,Honeymoon,2014,87.0,Drama,5.7,28579,https://www.imdb.com/title/tt3177316
tt4581576,Aftermath,Aftermath,2017,94.0,Drama,5.7,28520,https://www.imdb.com/title/tt4581576
tt5639354,A Fantastic Woman,Una mujer fantástica,2017,104.0,Drama,7.2,28499,https://www.imdb.com/title/tt5639354
tt1198156,You're Not You,You're Not You,2014,102.0,Drama,7.3,28254,https://www.imdb.com/title/tt1198156
tt12996154,365 Days: This Day,365 Days: This Day,2022,111.0,Drama,2.7,28251,https://www.imdb.com/title/tt12996154
tt8948790,Jersey,Jersey,2019,157.0,Drama,8.5,28215,https://www.imdb.com/title/tt8948790
tt0369672,A Love Song for Bobby Long,A Love Song for Bobby Long,2004,119.0,Drama,7.1,28175,https://www.imdb.com/title/tt0369672
tt8359816,Sorry We Missed You,Sorry We Missed You,2019,101.0,Drama,7.6,28158,https://www.imdb.com/title/tt8359816
tt0095467,A Short Film About Love,Krótki film o milosci,1988,87.0,Drama,8.1,28155,https://www.imdb.com/title/tt0095467
tt1263750,Room in Rome,Habitación en Roma,2010,107.0,Drama,6.0,28133,https://www.imdb.com/title/tt1263750
tt0346336,The Best of Youth,La meglio gioventù,2003,374.0,Drama,8.4,28029,https://www.imdb.com/title/tt0346336
tt18272208,Here,Here,2024,104.0,Drama,6.3,27957,https://www.imdb.com/title/tt18272208
tt0429573,An American Haunting,An American Haunting,2005,83.0,Drama,5.0,27869,https://www.imdb.com/title/tt0429573
tt10964430,Thappad,Thappad,2020,142.0,Drama,7.0,27839,https://www.imdb.com/title/tt10964430
tt0178737,Mansfield Park,Mansfield Park,1999,112.0,Drama,7.0,27762,https://www.imdb.com/title/tt0178737
tt0250224,Crazy/Beautiful,Crazy/Beautiful,2001,99.0,Drama,6.4,27715,https://www.imdb.com/title/tt0250224
tt14369780,Lady Chatterley's Lover,Lady Chatterley's Lover,2022,126.0,Drama,6.6,27687,https://www.imdb.com/title/tt14369780
tt4030600,The Bye Bye Man,The Bye Bye Man,2017,96.0,Drama,4.3,27678,https://www.imdb.com/title/tt4030600
tt29439114,The Room Next Door,The Room Next Door,2024,107.0,Drama,6.8,27631,https://www.imdb.com/title/tt29439114
tt1714208,The Woman,The Woman,2011,103.0,Drama,6.0,27624,https://www.imdb.com/title/tt1714208
tt1131724,2:22,2:22,2017,98.0,Drama,5.7,27596,https://www.imdb.com/title/tt1131724
tt15654262,Chup,Chup,2022,135.0,Drama,7.5,27552,https://www.imdb.com/title/tt15654262
tt0109456,Color of Night,Color of Night,1994,121.0,Drama,5.2,27521,https://www.imdb.com/title/tt0109456
tt0120176,The Spanish Prisoner,The Spanish Prisoner,1997,110.0,Drama,7.1,27509,https://www.imdb.com/title/tt0120176
tt0956038,Nights in Rodanthe,Nights in Rodanthe,2008,97.0,Drama,6.0,27497,https://www.imdb.com/title/tt0956038
tt0446046,Take the Lead,Take the Lead,2006,118.0,Drama,6.6,27450,https://www.imdb.com/title/tt0446046
tt0428870,A Moment to Remember,Nae meorisokui jiwoogae,2004,117.0,Drama,8.1,27314,https://www.imdb.com/title/tt0428870
tt14402146,Empire of Light,Empire of Light,2022,115.0,Drama,6.7,27278,https://www.imdb.com/title/tt14402146
tt0775539,Stomp the Yard,Stomp the Yard,2007,115.0,Drama,5.5,27234,https://www.imdb.com/title/tt0775539
tt2300975,Jessabelle,Jessabelle,2014,90.0,Drama,5.4,27225,https://www.imdb.com/title/tt2300975
tt13028258,A Thursday,A Thursday,2022,128.0,Drama,7.6,27205,https://www.imdb.com/title/tt13028258
